Date.Full,Show.Name,Show.Type,Statistics.Attendance,Statistics.Performances
8/17/2014,Bullets Over Broadway,Musical,9232,8
8/17/2014,Cabaret '14,Musical,6731,8
8/17/2014,Chicago,Musical,7662,8
8/17/2014,Cinderella,Musical,10187,8
8/17/2014,Hedwig And The Angry Inch,Musical,7177,7
8/17/2014,If/Then,Musical,8425,8
8/17/2014,Jersey Boys,Musical,8329,8
8/17/2014,Kinky Boots,Musical,10845,8
8/17/2014,Les Miserables '14,Musical,10089,8
8/17/2014,Mamma Mia!,Musical,8871,8
8/17/2014,Matilda,Musical,11459,8
8/17/2014,Motown The Musical,Musical,10123,8
8/17/2014,Newsies,Musical,9485,8
8/17/2014,Once,Musical,6157,8
8/17/2014,Pippin,Musical,7000,8
8/17/2014,Rock Of Ages,Musical,3978,8
8/17/2014,Rocky,Musical,10355,8
8/17/2014,The Book Of Mormon,Musical,9846,9
8/17/2014,The Lion King,Musical,13450,8
8/17/2014,The Phantom Of The Opera,Musical,12145,8
8/17/2014,Wicked,Musical,15771,9
8/24/2014,A Gentleman'S Guide To Love And Murder,Musical,7332,8
8/24/2014,Aladdin,Musical,13777,8
8/24/2014,Beautiful,Musical,8088,8
8/24/2014,Bullets Over Broadway,Musical,8995,8
8/24/2014,Cabaret '14,Musical,6706,8
8/24/2014,Chicago,Musical,7045,8
8/24/2014,Cinderella,Musical,8305,8
8/24/2014,Hedwig And The Angry Inch,Musical,6175,7
8/24/2014,If/Then,Musical,8433,8
8/24/2014,Jersey Boys,Musical,8050,8
8/24/2014,Kinky Boots,Musical,10423,8
8/24/2014,Les Miserables '14,Musical,9254,8
8/24/2014,Mamma Mia!,Musical,8572,8
8/24/2014,Matilda,Musical,11452,8
8/24/2014,Motown The Musical,Musical,10372,8
8/24/2014,Newsies,Musical,9285,8
8/24/2014,Once,Musical,5619,8
8/24/2014,Pippin,Musical,7309,8
8/24/2014,Rock Of Ages,Musical,3666,8
8/24/2014,The Book Of Mormon,Musical,8752,8
8/24/2014,The Lion King,Musical,13608,8
8/24/2014,The Phantom Of The Opera,Musical,11447,8
8/24/2014,Wicked,Musical,14077,8
8/31/2014,A Gentleman'S Guide To Love And Murder,Musical,7339,8
8/31/2014,Aladdin,Musical,13780,8
8/31/2014,Beautiful,Musical,7738,8
8/31/2014,Cabaret '14,Musical,6437,8
8/31/2014,Chicago,Musical,7411,8
8/31/2014,Cinderella,Musical,8551,8
8/31/2014,Hedwig And The Angry Inch,Musical,6560,7
8/31/2014,If/Then,Musical,8186,8
8/31/2014,Jersey Boys,Musical,8333,8
8/31/2014,Kinky Boots,Musical,10743,8
8/31/2014,Les Miserables '14,Musical,9423,8
8/31/2014,Mamma Mia!,Musical,8027,8
8/31/2014,Matilda,Musical,11398,8
8/31/2014,Motown The Musical,Musical,11603,8
8/31/2014,Once,Musical,6231,8
8/31/2014,Pippin,Musical,7448,8
8/31/2014,Rock Of Ages,Musical,4199,8
8/31/2014,The Book Of Mormon,Musical,8752,8
8/31/2014,The Lion King,Musical,13603,8
8/31/2014,The Phantom Of The Opera,Musical,11260,8
8/31/2014,Wicked,Musical,13727,8
9/7/2014,A Gentleman'S Guide To Love And Murder,Musical,7235,8
9/7/2014,Aladdin,Musical,13736,8
9/7/2014,Beautiful,Musical,7244,8
9/7/2014,Cabaret '14,Musical,5522,8
9/7/2014,Chicago,Musical,7152,8
9/7/2014,Cinderella,Musical,6499,8
9/7/2014,Hedwig And The Angry Inch,Musical,5622,8
9/7/2014,If/Then,Musical,7882,8
9/7/2014,Jersey Boys,Musical,8087,8
9/7/2014,Kinky Boots,Musical,10725,8
9/7/2014,Les Miserables '14,Musical,9581,8
9/7/2014,Mamma Mia!,Musical,7773,8
9/7/2014,Matilda,Musical,10024,8
9/7/2014,Motown The Musical,Musical,10715,8
9/7/2014,Once,Musical,5512,8
9/7/2014,Pippin,Musical,6370,8
9/7/2014,Rock Of Ages,Musical,3857,8
9/7/2014,The Book Of Mormon,Musical,8751,8
9/7/2014,The Lion King,Musical,13396,8
9/7/2014,The Phantom Of The Opera,Musical,11382,8
9/7/2014,Wicked,Musical,13507,8
9/14/2014,A Gentleman'S Guide To Love And Murder,Musical,7257,8
9/14/2014,Aladdin,Musical,13616,8
9/14/2014,Beautiful,Musical,8215,8
9/14/2014,Cabaret '14,Musical,5946,8
9/14/2014,Chicago,Musical,7874,8
9/14/2014,Cinderella,Musical,8506,8
9/14/2014,Hedwig And The Angry Inch,Musical,5705,8
9/14/2014,If/Then,Musical,9045,8
9/14/2014,Jersey Boys,Musical,8561,8
9/14/2014,Kinky Boots,Musical,11168,8
9/14/2014,Les Miserables '14,Musical,10034,8
9/14/2014,Mamma Mia!,Musical,8481,8
9/14/2014,Matilda,Musical,10050,8
9/14/2014,Motown The Musical,Musical,11108,8
9/14/2014,Once,Musical,6129,8
9/14/2014,Pippin,Musical,7101,8
9/14/2014,Rock Of Ages,Musical,3985,8
9/14/2014,The Book Of Mormon,Musical,8741,8
9/14/2014,The Lion King,Musical,13478,8
9/14/2014,The Phantom Of The Opera,Musical,11522,8
9/14/2014,Wicked,Musical,14352,8
9/21/2014,A Gentleman'S Guide To Love And Murder,Musical,7289,8
9/21/2014,Aladdin,Musical,13475,8
9/21/2014,Beautiful,Musical,8261,8
9/21/2014,Cabaret '14,Musical,5570,8
9/21/2014,Chicago,Musical,6513,8
9/21/2014,Cinderella,Musical,6732,8
9/21/2014,Hedwig And The Angry Inch,Musical,6127,7
9/21/2014,If/Then,Musical,8927,8
9/21/2014,Jersey Boys,Musical,8300,8
9/21/2014,Kinky Boots,Musical,11086,8
9/21/2014,Les Miserables '14,Musical,8011,8
9/21/2014,Mamma Mia!,Musical,7717,8
9/21/2014,Matilda,Musical,7776,8
9/21/2014,Motown The Musical,Musical,10609,8
9/21/2014,On The Town 2014,Musical,1759,0
9/21/2014,Once,Musical,5033,8
9/21/2014,Pippin,Musical,5895,8
9/21/2014,Rock Of Ages,Musical,3888,8
9/21/2014,The Book Of Mormon,Musical,8752,8
9/21/2014,The Lion King,Musical,13516,8
9/21/2014,The Phantom Of The Opera,Musical,10155,8
9/21/2014,Wicked,Musical,12694,8
9/28/2014,A Gentleman'S Guide To Love And Murder,Musical,7093,8
9/28/2014,Aladdin,Musical,13504,8
9/28/2014,Beautiful,Musical,8250,8
9/28/2014,Cabaret '14,Musical,5117,8
9/28/2014,Chicago,Musical,6185,8
9/28/2014,Cinderella,Musical,8438,8
9/28/2014,Hedwig And The Angry Inch,Musical,5271,7
9/28/2014,If/Then,Musical,8493,8
9/28/2014,Jersey Boys,Musical,7770,8
9/28/2014,Kinky Boots,Musical,10522,8
9/28/2014,Les Miserables '14,Musical,7670,8
9/28/2014,Mamma Mia!,Musical,7804,8
9/28/2014,Matilda,Musical,8761,8
9/28/2014,Motown The Musical,Musical,10063,8
9/28/2014,On The Town 2014,Musical,10494,0
9/28/2014,Once,Musical,4887,8
9/28/2014,Pippin,Musical,5728,8
9/28/2014,Rock Of Ages,Musical,3720,8
9/28/2014,The Book Of Mormon,Musical,8752,8
9/28/2014,The Lion King,Musical,13446,8
9/28/2014,The Phantom Of The Opera,Musical,9996,8
9/28/2014,Wicked,Musical,12923,8
10/5/2014,A Gentleman'S Guide To Love And Murder,Musical,7053,8
10/5/2014,Aladdin,Musical,13582,8
10/5/2014,Beautiful,Musical,8271,8
10/5/2014,Cabaret '14,Musical,4632,8
10/5/2014,Chicago,Musical,5935,8
10/5/2014,Cinderella,Musical,7706,8
10/5/2014,Hedwig And The Angry Inch,Musical,5639,7
10/5/2014,If/Then,Musical,7946,8
10/5/2014,Jersey Boys,Musical,8256,8
10/5/2014,Kinky Boots,Musical,10219,8
10/5/2014,Les Miserables '14,Musical,7589,8
10/5/2014,Mamma Mia!,Musical,7874,8
10/5/2014,Matilda,Musical,8205,8
10/5/2014,Motown The Musical,Musical,10300,8
10/5/2014,On The Town 2014,Musical,11625,0
10/5/2014,Once,Musical,5617,8
10/5/2014,Pippin,Musical,5148,8
10/5/2014,Rock Of Ages,Musical,3868,8
10/5/2014,The Book Of Mormon,Musical,8739,8
10/5/2014,The Last Ship,Musical,6779,0
10/5/2014,The Lion King,Musical,13456,8
10/5/2014,The Phantom Of The Opera,Musical,9955,8
10/5/2014,Wicked,Musical,13235,8
10/12/2014,A Gentleman'S Guide To Love And Murder,Musical,7286,8
10/12/2014,Aladdin,Musical,13785,8
10/12/2014,Beautiful,Musical,8257,8
10/12/2014,Cabaret '14,Musical,6083,8
10/12/2014,Chicago,Musical,6804,8
10/12/2014,Cinderella,Musical,9937,8
10/12/2014,Hedwig And The Angry Inch,Musical,6576,7
10/12/2014,If/Then,Musical,8486,8
10/12/2014,Jersey Boys,Musical,8817,8
10/12/2014,Kinky Boots,Musical,10998,8
10/12/2014,Les Miserables '14,Musical,8408,8
10/12/2014,Mamma Mia!,Musical,8882,8
10/12/2014,Matilda,Musical,10962,8
10/12/2014,Motown The Musical,Musical,11130,8
10/12/2014,On The Town 2014,Musical,11243,0
10/12/2014,Once,Musical,5428,8
10/12/2014,Pippin,Musical,6929,8
10/12/2014,Rock Of Ages,Musical,4180,8
10/12/2014,The Book Of Mormon,Musical,8752,8
10/12/2014,The Last Ship,Musical,7359,0
10/12/2014,The Lion King,Musical,13604,8
10/12/2014,The Phantom Of The Opera,Musical,11088,8
10/12/2014,Wicked,Musical,14715,8
10/19/2014,A Gentleman'S Guide To Love And Murder,Musical,7319,8
10/19/2014,Aladdin,Musical,13750,8
10/19/2014,Beautiful,Musical,8271,8
10/19/2014,Cabaret '14,Musical,6208,8
10/19/2014,Chicago,Musical,7071,8
10/19/2014,Cinderella,Musical,8384,8
10/19/2014,Hedwig And The Angry Inch,Musical,5552,6
10/19/2014,If/Then,Musical,7788,8
10/19/2014,Jersey Boys,Musical,8208,8
10/19/2014,Kinky Boots,Musical,11024,8
10/19/2014,Les Miserables '14,Musical,8821,8
10/19/2014,Mamma Mia!,Musical,8115,8
10/19/2014,Matilda,Musical,10815,8
10/19/2014,Motown The Musical,Musical,10768,8
10/19/2014,On The Town 2014,Musical,13079,4
10/19/2014,Once,Musical,5162,8
10/19/2014,Pippin,Musical,6355,8
10/19/2014,Rock Of Ages,Musical,4204,8
10/19/2014,The Book Of Mormon,Musical,8752,8
10/19/2014,The Last Ship,Musical,7899,0
10/19/2014,The Lion King,Musical,13414,8
10/19/2014,The Phantom Of The Opera,Musical,10843,8
10/19/2014,Wicked,Musical,14440,8
10/26/2014,A Gentleman'S Guide To Love And Murder,Musical,7165,8
10/26/2014,Aladdin,Musical,13608,8
10/26/2014,Beautiful,Musical,8271,8
10/26/2014,Cabaret '14,Musical,5926,8
10/26/2014,Chicago,Musical,6695,8
10/26/2014,Cinderella,Musical,7146,8
10/26/2014,Hedwig And The Angry Inch,Musical,6161,7
10/26/2014,If/Then,Musical,7902,8
10/26/2014,Jersey Boys,Musical,7992,8
10/26/2014,Kinky Boots,Musical,10698,8
10/26/2014,Les Miserables '14,Musical,7500,8
10/26/2014,Mamma Mia!,Musical,8190,8
10/26/2014,Matilda,Musical,9773,8
10/26/2014,Motown The Musical,Musical,11462,8
10/26/2014,On The Town 2014,Musical,11987,8
10/26/2014,Once,Musical,5151,8
10/26/2014,Pippin,Musical,5914,8
10/26/2014,Rock Of Ages,Musical,4104,8
10/26/2014,The Book Of Mormon,Musical,8754,8
10/26/2014,The Last Ship,Musical,9312,1
10/26/2014,The Lion King,Musical,13496,8
10/26/2014,The Phantom Of The Opera,Musical,9863,8
10/26/2014,Wicked,Musical,13258,8
11/2/2014,A Gentleman'S Guide To Love And Murder,Musical,7061,8
11/2/2014,Aladdin,Musical,13528,8
11/2/2014,Beautiful,Musical,7844,8
11/2/2014,Cabaret '14,Musical,5474,8
11/2/2014,Chicago,Musical,5493,8
11/2/2014,Cinderella,Musical,6797,8
11/2/2014,Hedwig And The Angry Inch,Musical,5413,7
11/2/2014,If/Then,Musical,7361,8
11/2/2014,Jersey Boys,Musical,6782,8
11/2/2014,Kinky Boots,Musical,9904,8
11/2/2014,Les Miserables '14,Musical,7224,8
11/2/2014,Mamma Mia!,Musical,7247,8
11/2/2014,Matilda,Musical,9441,8
11/2/2014,Motown The Musical,Musical,8993,8
11/2/2014,On The Town 2014,Musical,8749,8
11/2/2014,Once,Musical,4836,8
11/2/2014,Pippin,Musical,5026,8
11/2/2014,Rock Of Ages,Musical,3476,8
11/2/2014,Side Show 2014,Musical,5696,0
11/2/2014,The Book Of Mormon,Musical,8751,8
11/2/2014,The Last Ship,Musical,6333,8
11/2/2014,The Lion King,Musical,13395,8
11/2/2014,The Phantom Of The Opera,Musical,8848,8
11/2/2014,Wicked,Musical,12097,8
11/9/2014,A Gentleman'S Guide To Love And Murder,Musical,6801,8
11/9/2014,Aladdin,Musical,13171,8
11/9/2014,Beautiful,Musical,8214,8
11/9/2014,Cabaret '14,Musical,6379,8
11/9/2014,Chicago,Musical,5926,8
11/9/2014,Cinderella,Musical,8408,8
11/9/2014,Hedwig And The Angry Inch,Musical,6370,7
11/9/2014,If/Then,Musical,7556,8
11/9/2014,Jersey Boys,Musical,7909,8
11/9/2014,Kinky Boots,Musical,9719,8
11/9/2014,Les Miserables '14,Musical,8168,8
11/9/2014,Mamma Mia!,Musical,7549,8
11/9/2014,Matilda,Musical,9892,8
11/9/2014,Motown The Musical,Musical,10480,8
11/9/2014,On The Town 2014,Musical,10110,8
11/9/2014,Once,Musical,5491,8
11/9/2014,Pippin,Musical,5524,8
11/9/2014,Rock Of Ages,Musical,3778,8
11/9/2014,Side Show 2014,Musical,7135,0
11/9/2014,The Book Of Mormon,Musical,8752,8
11/9/2014,The Last Ship,Musical,7145,8
11/9/2014,The Lion King,Musical,13502,8
11/9/2014,The Phantom Of The Opera,Musical,8710,8
11/9/2014,Wicked,Musical,13524,8
11/16/2014,A Gentleman'S Guide To Love And Murder,Musical,6885,8
11/16/2014,Aladdin,Musical,13237,8
11/16/2014,Beautiful,Musical,8222,8
11/16/2014,Cabaret '14,Musical,6106,8
11/16/2014,Chicago,Musical,5372,8
11/16/2014,Cinderella,Musical,8518,8
11/16/2014,Hedwig And The Angry Inch,Musical,6308,7
11/16/2014,If/Then,Musical,6975,8
11/16/2014,Jersey Boys,Musical,6994,8
11/16/2014,Kinky Boots,Musical,10114,8
11/16/2014,Les Miserables '14,Musical,7315,8
11/16/2014,Mamma Mia!,Musical,6181,8
11/16/2014,Matilda,Musical,8578,8
11/16/2014,Motown The Musical,Musical,10157,8
11/16/2014,On The Town 2014,Musical,10345,8
11/16/2014,Once,Musical,5652,8
11/16/2014,Pippin,Musical,5210,8
11/16/2014,Rock Of Ages,Musical,3718,8
11/16/2014,Side Show 2014,Musical,8957,0
11/16/2014,The Book Of Mormon,Musical,8751,8
11/16/2014,The Last Ship,Musical,6648,8
11/16/2014,The Lion King,Musical,13319,8
11/16/2014,The Phantom Of The Opera,Musical,8450,8
11/16/2014,Wicked,Musical,12283,8
11/23/2014,A Gentleman'S Guide To Love And Murder,Musical,6939,8
11/23/2014,Aladdin,Musical,13737,8
11/23/2014,Beautiful,Musical,7974,8
11/23/2014,Cabaret '14,Musical,6701,8
11/23/2014,Chicago,Musical,5339,8
11/23/2014,Cinderella,Musical,8934,8
11/23/2014,Hedwig And The Angry Inch,Musical,5590,7
11/23/2014,Honeymoon In Vegas,Musical,5288,0
11/23/2014,If/Then,Musical,7168,8
11/23/2014,Jersey Boys,Musical,7132,8
11/23/2014,Kinky Boots,Musical,10077,8
11/23/2014,Les Miserables '14,Musical,7960,8
11/23/2014,Mamma Mia!,Musical,6236,8
11/23/2014,Matilda,Musical,8418,8
11/23/2014,Motown The Musical,Musical,10303,8
11/23/2014,On The Town 2014,Musical,9912,8
11/23/2014,Once,Musical,5383,8
11/23/2014,Pippin,Musical,4997,8
11/23/2014,Rock Of Ages,Musical,3533,8
11/23/2014,Side Show 2014,Musical,7397,8
11/23/2014,The Book Of Mormon,Musical,8742,8
11/23/2014,The Last Ship,Musical,7222,8
11/23/2014,The Lion King,Musical,13503,8
11/23/2014,The Phantom Of The Opera,Musical,8266,8
11/23/2014,Wicked,Musical,12670,8
11/30/2014,A Gentleman'S Guide To Love And Murder,Musical,7046,8
11/30/2014,Aladdin,Musical,13784,8
11/30/2014,Beautiful,Musical,8026,8
11/30/2014,Cabaret '14,Musical,7101,8
11/30/2014,Chicago,Musical,6614,8
11/30/2014,Cinderella,Musical,13197,8
11/30/2014,Hedwig And The Angry Inch,Musical,6135,7
11/30/2014,Honeymoon In Vegas,Musical,5078,0
11/30/2014,If/Then,Musical,6452,8
11/30/2014,Jersey Boys,Musical,7913,8
11/30/2014,Kinky Boots,Musical,10293,8
11/30/2014,Les Miserables '14,Musical,9806,8
11/30/2014,Mamma Mia!,Musical,7334,8
11/30/2014,Matilda,Musical,11463,8
11/30/2014,Motown The Musical,Musical,9200,8
11/30/2014,On The Town 2014,Musical,8975,8
11/30/2014,Once,Musical,6362,8
11/30/2014,Pippin,Musical,6847,8
11/30/2014,Rock Of Ages,Musical,3664,8
11/30/2014,Side Show 2014,Musical,5800,8
11/30/2014,The Book Of Mormon,Musical,8751,8
11/30/2014,The Last Ship,Musical,6418,8
11/30/2014,The Lion King,Musical,13602,8
11/30/2014,The Phantom Of The Opera,Musical,11319,8
11/30/2014,Wicked,Musical,15714,9
12/7/2014,A Gentleman'S Guide To Love And Murder,Musical,6882,8
12/7/2014,Aladdin,Musical,13553,8
12/7/2014,Beautiful,Musical,8202,8
12/7/2014,Cabaret '14,Musical,7084,8
12/7/2014,Chicago,Musical,5762,8
12/7/2014,Cinderella,Musical,9995,8
12/7/2014,Hedwig And The Angry Inch,Musical,6002,7
12/7/2014,Honeymoon In Vegas,Musical,7784,0
12/7/2014,If/Then,Musical,6552,8
12/7/2014,Jersey Boys,Musical,7836,8
12/7/2014,Kinky Boots,Musical,10325,8
12/7/2014,Les Miserables '14,Musical,8154,8
12/7/2014,Mamma Mia!,Musical,6290,8
12/7/2014,Matilda,Musical,9285,8
12/7/2014,Motown The Musical,Musical,9474,8
12/7/2014,On The Town 2014,Musical,9116,8
12/7/2014,Once,Musical,6127,8
12/7/2014,Pippin,Musical,5675,8
12/7/2014,Rock Of Ages,Musical,4010,8
12/7/2014,Side Show 2014,Musical,6438,8
12/7/2014,The Book Of Mormon,Musical,8752,8
12/7/2014,The Last Ship,Musical,6338,8
12/7/2014,The Lion King,Musical,12360,8
12/7/2014,The Phantom Of The Opera,Musical,9112,8
12/7/2014,Wicked,Musical,13954,8
12/14/2014,A Gentleman'S Guide To Love And Murder,Musical,6899,8
12/14/2014,Aladdin,Musical,13631,8
12/14/2014,Beautiful,Musical,8230,8
12/14/2014,Cabaret '14,Musical,6858,8
12/14/2014,Chicago,Musical,5112,8
12/14/2014,Cinderella,Musical,10561,8
12/14/2014,Hedwig And The Angry Inch,Musical,6242,7
12/14/2014,Honeymoon In Vegas,Musical,6655,0
12/14/2014,If/Then,Musical,6051,8
12/14/2014,Jersey Boys,Musical,7680,8
12/14/2014,Kinky Boots,Musical,10317,8
12/14/2014,Les Miserables '14,Musical,7970,8
12/14/2014,Mamma Mia!,Musical,5298,8
12/14/2014,Matilda,Musical,9335,8
12/14/2014,Motown The Musical,Musical,8993,8
12/14/2014,On The Town 2014,Musical,9370,8
12/14/2014,Once,Musical,6597,8
12/14/2014,Pippin,Musical,5821,8
12/14/2014,Rock Of Ages,Musical,4138,8
12/14/2014,Side Show 2014,Musical,6467,8
12/14/2014,The Book Of Mormon,Musical,8751,8
12/14/2014,The Last Ship,Musical,8279,8
12/14/2014,The Lion King,Musical,12637,8
12/14/2014,The Phantom Of The Opera,Musical,9021,8
12/14/2014,Wicked,Musical,13554,8
12/21/2014,A Gentleman'S Guide To Love And Murder,Musical,7046,8
12/21/2014,Aladdin,Musical,13732,8
12/21/2014,Beautiful,Musical,7675,8
12/21/2014,Cabaret '14,Musical,7160,8
12/21/2014,Chicago,Musical,5946,8
12/21/2014,Cinderella,Musical,12307,8
12/21/2014,Hedwig And The Angry Inch,Musical,6013,7
12/21/2014,Honeymoon In Vegas,Musical,6343,0
12/21/2014,If/Then,Musical,6477,8
12/21/2014,Jersey Boys,Musical,7255,8
12/21/2014,Kinky Boots,Musical,9512,8
12/21/2014,Les Miserables '14,Musical,9027,8
12/21/2014,Mamma Mia!,Musical,6155,8
12/21/2014,Matilda,Musical,10313,8
12/21/2014,Motown The Musical,Musical,8366,8
12/21/2014,On The Town 2014,Musical,8581,8
12/21/2014,Once,Musical,7186,8
12/21/2014,Pippin,Musical,6327,8
12/21/2014,Rock Of Ages,Musical,4358,8
12/21/2014,Side Show 2014,Musical,7512,8
12/21/2014,The Book Of Mormon,Musical,8744,8
12/21/2014,The Last Ship,Musical,8152,8
12/21/2014,The Lion King,Musical,12908,8
12/21/2014,The Phantom Of The Opera,Musical,10200,8
12/21/2014,Wicked,Musical,14284,8
12/28/2014,A Gentleman'S Guide To Love And Murder,Musical,7338,8
12/28/2014,Aladdin,Musical,15508,9
12/28/2014,Beautiful,Musical,8845,9
12/28/2014,Cabaret '14,Musical,7170,8
12/28/2014,Chicago,Musical,8091,8
12/28/2014,Cinderella,Musical,11622,7
12/28/2014,Hedwig And The Angry Inch,Musical,6502,7
12/28/2014,Honeymoon In Vegas,Musical,6973,0
12/28/2014,If/Then,Musical,8807,8
12/28/2014,Jersey Boys,Musical,9418,8
12/28/2014,Kinky Boots,Musical,11219,8
12/28/2014,Les Miserables '14,Musical,11148,8
12/28/2014,Mamma Mia!,Musical,8762,8
12/28/2014,Matilda,Musical,11541,8
12/28/2014,Motown The Musical,Musical,11063,8
12/28/2014,On The Town 2014,Musical,10446,8
12/28/2014,Once,Musical,8520,8
12/28/2014,Pippin,Musical,6572,8
12/28/2014,Rock Of Ages,Musical,4544,8
12/28/2014,Side Show 2014,Musical,8115,8
12/28/2014,The Book Of Mormon,Musical,8752,8
12/28/2014,The Last Ship,Musical,7836,8
12/28/2014,The Lion King,Musical,15306,9
12/28/2014,The Phantom Of The Opera,Musical,12955,8
12/28/2014,Wicked,Musical,16257,9
1/4/2015,A Gentleman'S Guide To Love And Murder,Musical,7379,8
1/4/2015,Aladdin,Musical,13787,8
1/4/2015,Beautiful,Musical,7995,8
1/4/2015,Cabaret '14,Musical,7176,8
1/4/2015,Chicago,Musical,8407,8
1/4/2015,Cinderella,Musical,15710,9
1/4/2015,Hedwig And The Angry Inch,Musical,6717,7
1/4/2015,Honeymoon In Vegas,Musical,7657,0
1/4/2015,If/Then,Musical,9396,8
1/4/2015,Jersey Boys,Musical,9265,8
1/4/2015,Kinky Boots,Musical,12921,9
1/4/2015,Les Miserables '14,Musical,12671,9
1/4/2015,Mamma Mia!,Musical,9102,8
1/4/2015,Matilda,Musical,11543,8
1/4/2015,Motown The Musical,Musical,10613,8
1/4/2015,On The Town 2014,Musical,11207,8
1/4/2015,Once,Musical,8608,8
1/4/2015,Pippin,Musical,7897,8
1/4/2015,Rock Of Ages,Musical,4550,8
1/4/2015,Side Show 2014,Musical,10327,8
1/4/2015,The Book Of Mormon,Musical,9846,9
1/4/2015,The Last Ship,Musical,8985,8
1/4/2015,The Lion King,Musical,13605,8
1/4/2015,The Phantom Of The Opera,Musical,13704,9
1/4/2015,Wicked,Musical,15403,8
1/11/2015,A Gentleman'S Guide To Love And Murder,Musical,6461,8
1/11/2015,Aladdin,Musical,13784,8
1/11/2015,Beautiful,Musical,7101,8
1/11/2015,Cabaret '14,Musical,6223,7
1/11/2015,Chicago,Musical,6269,8
1/11/2015,Hedwig And The Angry Inch,Musical,6322,7
1/11/2015,Honeymoon In Vegas,Musical,7269,0
1/11/2015,If/Then,Musical,8288,8
1/11/2015,Jersey Boys,Musical,8653,8
1/11/2015,Kinky Boots,Musical,9557,8
1/11/2015,Les Miserables '14,Musical,9657,8
1/11/2015,Mamma Mia!,Musical,7478,8
1/11/2015,Matilda,Musical,10640,8
1/11/2015,Motown The Musical,Musical,10376,8
1/11/2015,On The Town 2014,Musical,8703,8
1/11/2015,Rock Of Ages,Musical,4528,8
1/11/2015,The Book Of Mormon,Musical,8751,8
1/11/2015,The Last Ship,Musical,8230,8
1/11/2015,The Lion King,Musical,13337,8
1/11/2015,The Phantom Of The Opera,Musical,10531,8
1/11/2015,Wicked,Musical,13591,8
1/18/2015,A Gentleman'S Guide To Love And Murder,Musical,6926,8
1/18/2015,Aladdin,Musical,13785,8
1/18/2015,Beautiful,Musical,7630,8
1/18/2015,Cabaret '14,Musical,7013,8
1/18/2015,Chicago,Musical,5771,8
1/18/2015,Hedwig And The Angry Inch,Musical,6633,7
1/18/2015,Honeymoon In Vegas,Musical,7659,5
1/18/2015,If/Then,Musical,8377,8
1/18/2015,Jersey Boys,Musical,8032,8
1/18/2015,Kinky Boots,Musical,9658,8
1/18/2015,Les Miserables '14,Musical,8990,8
1/18/2015,Mamma Mia!,Musical,6333,8
1/18/2015,Matilda,Musical,11041,8
1/18/2015,Motown The Musical,Musical,12196,9
1/18/2015,On The Town 2014,Musical,9863,8
1/18/2015,Rock Of Ages,Musical,4542,8
1/18/2015,The Book Of Mormon,Musical,8752,8
1/18/2015,The Last Ship,Musical,9017,8
1/18/2015,The Lion King,Musical,13200,8
1/18/2015,The Phantom Of The Opera,Musical,9402,8
1/18/2015,Wicked,Musical,14310,8
1/25/2015,A Gentleman'S Guide To Love And Murder,Musical,6547,8
1/25/2015,Aladdin,Musical,13747,8
1/25/2015,Beautiful,Musical,7637,8
1/25/2015,Cabaret '14,Musical,7004,8
1/25/2015,Chicago,Musical,5787,8
1/25/2015,Hedwig And The Angry Inch,Musical,5268,6
1/25/2015,Honeymoon In Vegas,Musical,6699,8
1/25/2015,If/Then,Musical,7992,8
1/25/2015,Jersey Boys,Musical,7798,8
1/25/2015,Kinky Boots,Musical,9890,8
1/25/2015,Les Miserables '14,Musical,8391,8
1/25/2015,Mamma Mia!,Musical,6563,8
1/25/2015,Matilda,Musical,10110,8
1/25/2015,On The Town 2014,Musical,9035,8
1/25/2015,The Book Of Mormon,Musical,8750,8
1/25/2015,The Last Ship,Musical,9459,8
1/25/2015,The Lion King,Musical,13056,8
1/25/2015,The Phantom Of The Opera,Musical,9235,8
1/25/2015,Wicked,Musical,14236,8
2/1/2015,A Gentleman'S Guide To Love And Murder,Musical,6228,8
2/1/2015,Aladdin,Musical,11343,7
2/1/2015,Beautiful,Musical,7222,8
2/1/2015,Cabaret '14,Musical,6756,8
2/1/2015,Chicago,Musical,4948,7
